Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,,Norris Cole,75,24.4,0.483,26.9,10.4,20.4,0.8,9.2,5.1,10.93,-2,-0.1
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,,Michael Beasley,24,21,0.474,10.9,12.7,22.2,2.9,17.9,10.6,10.71,1.6,0.1
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,346,Udonis Haslem,62,16,0.488,13,11.6,13.4,8.8,22.1,15.6,10.68,-12.3,-0.4
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,352,Shawne Williams,63,17.3,0.537,11.2,7.7,18.1,4,14,9,10.57,1.1,0
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,368,Josh McRoberts,17,17.4,0.613,29,19.3,12.8,2.9,15.1,9.1,10.22,-5.7,-0.2
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,391,Shabazz Napier,51,19.8,0.517,28,17.5,15.4,2.1,11.2,6.7,9.28,-26,-0.9
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,405,Danny Granger,30,20.4,0.527,7.8,10.9,14,4,11.5,7.8,8.66,-16.9,-0.6
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,,Zoran Dragic,16,4.7,0.435,11.8,11.8,19.5,8,4.7,6.3,8.21,-2.6,-0.1
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,426,Henry Walker,24,26.2,0.497,12.7,10.5,13.8,1.4,14,7.8,8.02,-23.2,-0.8
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,466,Shannon Brown,5,17.8,0.482,10.8,14.4,12,0,1.3,0.7,4.43,0,0
2015,MIA,37,45,0.451,20-21,17-24,6-10,25-27,94.7,97.3,-2.6,488,Andre Dawkins,4,5.5,0.25,12.5,12.5,13.8,0,10.7,5.5,-4.99,0,0
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,53,Al Jefferson,65,30.6,0.5,8.9,5.4,24.1,5.3,25.5,15.1,19.75,272.1,9.1
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,85,Kemba Walker,62,34.2,0.486,20.9,6.6,25,1.8,9.9,5.7,17.66,210.7,7
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,,Mo Williams,68,29.1,0.512,27.6,11.2,23.4,1.2,8.9,4.9,15.48,132.3,4.4
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,160,Bismack Biyombo,64,19.4,0.578,4.8,15.7,10.4,13.7,22.6,18,15.18,84.9,2.8
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,161,Michael Kidd-Gilchrist,55,28.9,0.519,10.8,8.8,16.9,7.4,21.9,14.4,15.14,110,3.7
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,170,Jannero Pargo,9,8.1,0.571,17.1,6.4,23,0,4.6,2.3,14.94,0,0
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,206,Cody Zeller,62,24,0.53,16.5,10.2,14.7,7,20.1,13.4,14.15,58.7,2
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,231,Gerald Henderson,80,28.9,0.514,16.4,8.7,19.6,1.7,11.6,6.5,13.29,96.5,3.2
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,235,Noah Vonleh,25,10.4,0.475,3.9,10.7,15.6,11.6,25.3,18.3,13.2,6.6,0.2
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,,Marvin Williams,78,26.1,0.541,14.4,8.7,12.4,3.1,18.2,10.4,11.79,8.7,0.3
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,290,Brian Roberts,72,18.5,0.495,23,8.1,18.1,1,8.2,4.5,11.74,14.6,0.5
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,323,Gary Neal,54,22.1,0.483,13.7,8.9,20.7,1.3,11,6,11.13,11.3,0.4
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,358,Jason Maxiell,61,14.4,0.455,7,10.7,11.9,10.5,15.1,12.7,10.46,-13.7,-0.5
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,384,Troy Daniels,47,8.4,0.515,10.3,9.4,19.8,0,0,0,9.61,-5.3,-0.2
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,,P.J. Hairston,45,15.3,0.446,6.4,6.7,18.5,3.4,11.5,7.4,8.99,-15.5,-0.5
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,399,Lance Stephenson,61,25.8,0.419,24.8,13.2,20.7,2.7,17.1,9.7,8.87,-38.3,-1.3
2015,CHA,33,49,0.402,19-22,14-27,8-8,25-27,94.2,97.3,-3.2,419,Jeffery Taylor,29,14.8,0.481,12.7,11,14.9,3.5,10.3,6.8,8.26,-14.4,-0.5
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,27,Andre Drummond,82,30.5,0.504,4.2,9.3,20.4,18.3,30.1,24,21.5,406.9,13.6
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,31,Greg Monroe,69,31,0.549,11,11.5,22.7,11.2,25.1,17.9,21.26,311.4,10.4
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,54,Brandon Jennings,41,28.6,0.522,28.1,9.3,27.1,1.9,8,4.8,19.74,153.1,5.1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,92,Reggie Jackson,77,29.5,0.511,26.6,10.7,29.9,2.6,12.9,7.8,17.24,211.2,7
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,,Luigi Datome,21,10,0.587,8.4,8.4,17.7,1.5,13.8,7.6,15.14,14.5,0.5
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,167,Jonas Jerebko,75,16.4,0.549,13.6,8.4,16.5,8,17.2,12.5,14.99,64.1,2.1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,173,Josh Smith,83,27.7,0.467,17.5,13,25.1,7.2,18.3,12.6,14.92,151.6,5.1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,183,Joel Anthony,49,8.3,0.607,5.6,13.5,8.5,8.2,17,12.4,14.74,25.1,0.8
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,204,Jodie Meeks,60,24.4,0.548,10.7,7.7,19,0.9,7.1,3.9,14.18,80.4,2.7
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,215,D.J. Augustin,82,24,0.527,28.6,11.7,23.1,1.1,7.9,4.4,13.92,85.4,2.8
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,244,John Lucas III,21,13,0.461,32.9,8.8,21.2,1.5,5,3.2,13.03,8.2,0.3
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,280,Tayshaun Prince,58,24.1,0.504,16.6,6.3,14.2,0,0,0,12.01,31.4,1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,316,Kentavious Caldwell-Pope,82,31.5,0.501,8.8,7.6,18.3,1.9,9.1,5.4,11.25,29.1,1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,,Anthony Tolliver,76,18.8,0.569,11.1,9.6,14.1,3.8,14.5,9,11.1,-8.7,-0.3
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,352,Shawne Williams,63,17.3,0.537,11.2,7.7,18.1,4,14,9,10.57,1.1,0
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,365,Spencer Dinwiddie,34,13.4,0.394,32.4,10.3,22.4,0.9,10.9,5.7,10.26,-5,-0.2
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,390,Caron Butler,78,20.8,0.544,14.3,8.9,12.4,1.4,12.2,6.6,9.31,-28.8,-1
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,412,Kyle Singler,80,21.8,0.512,14,9,13.5,2,10.3,6,8.5,-52,-1.7
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,434,Quincy Miller,10,11.9,0.338,14.3,9,16.5,3.7,15,9.3,7.44,-7.2,-0.2
2015,DET,32,50,0.39,18-23,14-27,6-10,23-29,98.5,99.5,-1,478,Cartier Martin,23,8.6,0.34,15.9,7.2,12.6,0,11.4,5.5,1.62,-29.2,-1
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,67,Ty Lawson,75,35.5,0.526,36.2,9.3,22.1,1.6,8.1,4.7,18.5,298.5,9.9
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,69,Kenneth Faried,75,27.8,0.548,8.3,11,18.9,12.1,22.9,17.3,18.46,216.7,7.2
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,98,Danilo Gallinari,59,24.2,0.563,10.5,7.2,20.2,2.3,14.7,8.3,16.81,134.2,4.5
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,106,Timofey Mozgov,81,25.3,0.594,6.6,13.9,16.7,11,21.4,16.1,16.59,182.9,6.1
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,180,Jusuf Nurkic,62,17.8,0.483,8.7,14.9,19.2,11.8,26.1,18.7,14.84,69.8,2.3
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,198,JaVale McGee,23,11.1,0.567,2.6,15.7,17.4,7.3,18.9,12.9,14.42,0,0
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,199,JJ Hickson,73,19.3,0.504,8.1,13.7,18.3,11.1,24,17.3,14.39,60.8,2
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,221,Will Barton,58,16.9,0.503,15.1,11.4,20,2.8,15.2,8.9,13.6,45.5,1.5
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,233,Wilson Chandler,78,31.7,0.523,10.5,8.6,18.8,4.1,17.2,10.4,13.24,100.9,3.4
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,243,Alonzo Gee,54,12.3,0.548,9,11.9,15,5.9,9.5,7.7,13.04,25,0.8
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,273,Jameer Nelson,63,22.3,0.503,28.7,12.4,21,0,0,0,12.14,23.9,0.8
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,298,Darrell Arthur,58,17,0.466,11.1,9.1,18.8,5.6,13.4,9.3,11.57,1,0
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,329,Randy Foye,50,21.7,0.51,19.7,9.9,18.9,0.9,7.8,4.2,11.03,8.6,0.3
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,345,Arron Afflalo,78,32.1,0.533,10.6,9.5,18.7,1.1,9.7,5.3,10.7,7.4,0.2
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,350,Nate Robinson,42,14.1,0.432,24.1,7.5,22.6,3.1,6.2,4.6,10.6,0,0
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,354,Joffrey Lauvergne,24,11.2,0.459,9.5,16.1,18.6,10.5,20.9,15.5,10.54,-3.8,-0.1
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,396,Erick Green,43,9.5,0.436,17.7,6.4,18.5,1.8,6.6,4.1,8.99,-12.3,-0.4
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,400,Ian Clark,30,6.4,0.483,15,11.3,19.4,2.4,7.2,4.8,8.85,-4.7,-0.2
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,457,Gary Harris,55,13.1,0.395,9.5,12.5,15.5,3,6.7,4.8,4.98,-59.3,-2
2015,DEN,30,52,0.366,19-22,11-30,6-10,19-33,101.5,105,-3.5,459,Jamaal Franklin,3,4.3,0.75,37.5,37.5,18,8,8.6,8.3,4.92,-1.1,0
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,1,Sim Bhullar,3,1,0.5,33.3,0,30.6,0,36.5,18.9,44.4,0,0
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,2,Eric Moreland,3,0.7,1,0,0,19.7,0,54.8,28.4,40.93,0.9,0
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,12,DeMarcus Cousins,59,34.1,0.545,11.9,14.4,31.8,10.8,30.6,21.1,25.29,441.2,14.7
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,52,Rudy Gay,68,35.4,0.555,14.5,10.6,25.4,4.8,13.7,9.4,19.76,332.7,11.1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,86,Darren Collison,45,34.8,0.575,25.3,11.3,20.8,1.4,8.7,5.2,17.53,152.5,5.1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,,Carl Landry,70,17,0.578,5,10.5,16.4,9.8,15.5,12.8,14.93,61,2
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,,Omri Casspi,67,21.1,0.58,14.6,12.6,17.6,4.5,15.9,10.4,14.45,83.4,2.8
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,228,Andre Miller,81,15.5,0.548,39.9,14.6,17.1,3.4,10.2,6.9,13.37,44.2,1.5
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,,Ryan Hollins,46,9.6,0.648,9.7,17.3,12.1,9.6,16.6,13.3,13.16,16.9,0.6
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,248,Derrick Williams,74,19.8,0.54,7.4,8.3,17.3,3.3,12.1,7.8,12.89,30.2,1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,258,Ray McCallum,68,21.1,0.496,24.1,10.9,17.9,4.3,9.8,7.1,12.54,33,1.1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,292,Reggie Evans,47,16.3,0.49,12.5,17.5,12.1,14.9,29,22.2,11.68,12.4,0.4
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,320,Ramon Sessions,64,18.6,0.49,26.8,12.7,18.7,2.3,11.2,6.9,11.17,3,0.1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,342,David Stockton,3,11,0.463,41.6,18.5,18.6,0,6.6,3.4,10.77,-0.1,0
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,359,Ben McLemore,82,32.6,0.552,11.9,11.7,16,1.4,8.6,5.1,10.42,-3.1,-0.1
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,367,Jason Thompson,81,24.6,0.5,12.9,12.7,11.9,8.2,21.5,15.1,10.23,-37.8,-1.3
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,433,Nik Stauskas,73,15.4,0.492,15.5,9.3,13.5,1.1,7.5,4.4,7.5,-50.5,-1.7
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,434,Quincy Miller,10,11.9,0.338,14.3,9,16.5,3.7,15,9.3,7.44,-7.2,-0.2
2015,SAC,29,53,0.354,18-23,11-30,7-9,18-34,101.3,105,-3.7,475,David Wear,2,3.5,0,33.3,0,13.1,33.6,0,16.2,2.42,0,0
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,22,Nikola Vucevic,74,34.2,0.548,9.2,9.3,23.8,10.4,26,18.1,21.62,416,13.9
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,99,Tobias Harris,68,34.8,0.551,9.6,8.9,20.6,3.4,17.3,10.3,16.76,221.3,7.4
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,124,Victor Oladipo,72,35.7,0.527,17.1,11.8,23.9,2.2,11.2,6.6,15.98,210.6,7
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,176,Kyle O'Quinn,51,16.2,0.55,15.5,14.4,16.7,6.2,21.4,13.6,14.88,41.6,1.4
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,216,Elfrid Payton,82,30.4,0.456,34.7,13.2,19.1,4.8,11.2,7.9,13.87,106.6,3.6
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,229,Dewayne Dedmon,59,14.3,0.568,3.6,20.4,11.6,15.5,24.1,19.7,13.31,34.2,1.1
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,,Evan Fournier,58,28.6,0.546,14.3,9.7,18.4,1.9,8.7,5.2,12.47,48.7,1.6
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,305,Aaron Gordon,47,17,0.517,10.8,12.4,14.3,6.4,17.8,12,11.45,-0.5,0
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,347,Ben Gordon,56,14.1,0.538,11.6,12.8,20.1,0.8,8.3,4.5,10.66,1.9,0.1
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,,Andrew Nicholson,40,12.3,0.483,8.9,9.7,19,3.8,15.2,9.4,10.38,-8.2,-0.3
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,374,Luke Ridnour,47,14.5,0.507,30.1,11.9,15,1.3,10.1,5.6,10.02,-10,-0.3
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,386,Channing Frye,75,24.9,0.546,13.9,11.6,13.1,1.6,16.4,8.9,9.54,-54.8,-1.8
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,416,Maurice Harkless,45,15,0.449,11,11.8,12.6,6.3,11.6,8.9,8.42,-20.9,-0.7
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,427,Willie Green,52,18.3,0.477,15.6,11,16.5,1.6,7.9,4.7,7.97,-35.9,-1.2
2015,ORL,25,57,0.305,13-28,12-29,4-12,15-37,95.7,101.4,-5.7,449,Devyn Marble,16,13,0.362,22.1,11.7,12.7,2.7,14.4,8.4,5.87,-14.4,-0.5
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,47,Ed Davis,79,23.3,0.594,13.3,8.2,13.9,13.3,23.1,18,20,233.5,7.8
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,83,Kobe Bryant,35,34.5,0.477,17.2,11.2,33.6,2.3,16.5,9.1,17.69,129.5,4.3
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,94,Jordan Clarkson,59,25,0.528,21.3,9.9,22.5,4,10.5,7.1,16.94,130.9,4.4
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,109,Carlos Boozer,71,23.8,0.517,9.5,9.2,22,7,25.2,15.7,16.5,126.2,4.2
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,115,Jordan Hill,70,26.8,0.494,9.7,10,21.2,9.9,23.4,16.4,16.21,156.8,5.2
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,140,Jeremy Lin,74,25.8,0.539,26.5,13,22,1.5,10.2,5.7,15.65,132.5,4.4
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,182,Tarik Black,63,19,0.583,10.1,11.6,11.6,12.8,21.4,17,14.76,58.1,1.9
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,201,Nick Young,42,23.8,0.52,6.5,7,23.9,1.8,9.1,5.3,14.27,56.2,1.9
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,,Dwight Buycks,6,20.5,0.586,19.9,17,19.9,1.7,9.3,5.4,13.15,3.9,0.1
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,293,Wayne Ellington,65,25.8,0.504,13.1,6.2,17.4,2,12.3,6.9,11.66,29.1,1
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,322,Wesley Johnson,76,29.5,0.509,13,9.1,15.5,3.2,12.9,7.8,11.14,21.5,0.7
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,332,Jabari Brown,19,29.9,0.547,14.3,11.5,17.8,0.6,6.7,3.5,11,4.3,0.1
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,335,Robert Sacre,67,16.9,0.449,12.7,8.3,14,8.4,14.6,11.4,10.93,5.6,0.2
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,,Ronnie Price,43,22.8,0.455,35.9,11.3,14.2,2.1,5.8,3.9,10.22,-11.5,-0.4
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,408,Ryan Kelly,52,23.7,0.473,19.2,7.7,13.6,1.1,12.4,6.5,8.59,-53.5,-1.8
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,458,Xavier Henry,9,9.6,0.424,10.1,10.1,12.8,2.5,2.7,2.6,4.93,0,0
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,468,Vander Blue,2,37,0.342,17.3,13,22.1,2.9,10.9,6.7,4.04,-7.1,-0.2
2015,LAL,21,61,0.256,12-29,9-32,2-14,9-43,98.5,105.3,-6.8,490,Julius Randle,1,14,0.258,0,20.5,13.9,0,0,0,-7.5,-4,-0.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,57,Alexey Shved,42,18.3,0.541,19.1,8.6,22.9,0,0,0,19.51,97.5,3.2
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,155,Thomas Robinson,54,14.8,0.502,8.3,14.8,22,12.6,28.5,20.5,15.29,45.2,1.5
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,166,Nerlens Noel,75,30.8,0.493,12.4,14.2,16,8.3,21,14.3,15.03,152.8,5.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,168,Tony Wroten,30,29.8,0.494,20,14.4,29.7,2.5,8.1,5.2,14.96,59.6,2
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,184,Robert Covington,70,27.9,0.554,9.7,11.8,20.3,3.4,14.6,8.8,14.72,123.1,4.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,191,Henry Sims,73,19.2,0.521,10.7,13.4,19.3,8.9,19.4,13.9,14.52,81.9,2.7
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,198,JaVale McGee,23,11.1,0.567,2.6,15.7,17.4,7.3,18.9,12.9,14.42,0,0
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,208,Michael Carter-Williams,66,32.6,0.461,25.4,14.5,25.4,3.2,15.3,9.1,14.13,100.5,3.3
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,263,Isaiah Canaan,47,20,0.534,17.4,11,18.2,2,8.3,5.1,12.44,20.1,0.7
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,,Ish Smith,55,15.1,0.431,27.7,12,26.8,1.9,11.5,6.5,12.31,16.2,0.5
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,281,Furkan Aldemir,41,13.2,0.517,20.8,12.6,8.4,14.9,20.7,17.7,12,4,0.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,291,Jason Richardson,19,21.9,0.458,15.7,6.6,20.4,3.2,14.5,8.6,11.73,7.6,0.3
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,333,Hollis Thompson,71,25,0.538,11.6,9,14.9,3.1,9.3,6,10.98,12.6,0.4
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,,KJ McDaniels,62,21.8,0.494,10.8,15.7,20.6,5,11.4,8,10.66,3.2,0.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,351,Luc Mbah a Moute,67,28.6,0.466,11.6,10.8,17.2,4.4,14.6,9.3,10.6,-25.9,-0.9
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,357,Brandon Davies,27,15.7,0.463,14.1,13.7,22.5,9.4,12.1,10.7,10.53,0,0
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,366,Chris Johnson,29,18.1,0.515,7.9,7.9,10.2,0,0,0,10.24,-2.1,-0.1
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,389,JaKarr Sampson,74,15.3,0.498,14.3,14.1,16.9,3.2,12.9,7.8,9.39,-18.7,-0.6
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,403,Jerami Grant,65,21.2,0.47,13.1,14.1,15.6,3.7,12.3,7.8,8.72,-36.6,-1.2
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,414,Glenn Robinson III,35,7.5,0.471,11,11,12.9,6.1,10.6,8.3,8.48,-7.9,-0.3
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,420,Malcolm Thomas,17,11.4,0.492,10.7,19.8,12.3,8.5,23.5,15.6,8.22,0,0
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,424,Tim Frazier,11,21.7,0.406,38.7,16.1,18.8,2.6,10.2,6.3,8.11,-10.3,-0.3
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,465,Larry Drew II,12,18.3,0.388,34.8,19.3,17.8,0.5,7.3,3.7,4.52,0,0
2015,PHI,18,64,0.22,12-29,6-35,2-14,12-40,92,101,-9,470,Drew Gordon,9,7.9,0.428,6.7,26.8,15.8,10.2,17.7,13.7,3.73,0,0
